FaceID,X,Y,Z,Heat Flux
139,0.070224375406901,0.155164271036784,0.511799336751302,518363.295714076
140,0.0707064743041992,0.154678405761719,0.518623331705729,518363.295714076
141,0.0701933059692383,0.15648720296224,0.531744669596354,504580.135890604
142,0.070675407409668,0.156001332600911,0.538493021647135,504580.135890604
143,0.0706528065999349,0.156884567260742,0.551688354492187,482957.741274053
144,0.0701490732828776,0.158260269165039,0.558286010742188,482957.741274053
145,0.0724898401896159,0.139071416219076,0.322614603678385,1249013.05661912
146,0.0719795074462891,0.140782302856445,0.334845001220703,1267958.19741013
147,0.0724597422281901,0.140336934407552,0.342277038574219,1311318.97666736
148,0.0719503428141276,0.142056299845378,0.354580912272135,496114.153513391
149,0.0724305419921875,0.141610936482747,0.36193857828776,464387.367847118
150,0.0719183069864909,0.1433359375,0.374316975911458,404380.240105276
151,0.0723975728352865,0.142885838826497,0.38159726969401,455731.629884857
152,0.0718853403727214,0.144617436726888,0.394047007242839,439649.651157511
153,0.0723674418131511,0.144167368570964,0.40125200398763,435310.77131358
154,0.0718561757405599,0.145906499226888,0.413778340657552,398167.703496499
155,0.0723382746378581,0.145454533894857,0.420908335367839,394639.35649261
156,0.0718260396321615,0.147198369344076,0.433508677164714,387767.180875433
157,0.0723081385294596,0.146744537353516,0.44056201171875,413425.01085499
158,0.0717968724568685,0.148495905558268,0.453235677083333,421591.412371383
159,0.0722789738972982,0.148040171305339,0.460210998535156,469153.208637092
160,0.0717667414347331,0.149798105875651,0.472958323160807,484141.905505872
161,0.0722478764851888,0.149340469360352,0.479858317057292,527114.429993914
162,0.071733777364095,0.151105972290039,0.492680989583333,540450.278085883
163,0.0722158762613932,0.150645538330078,0.499504659016927,540450.278085883
164,0.0717027079264323,0.152414805094401,0.512401000976562,519880.648445269
165,0.0721866734822591,0.15195246887207,0.519150329589844,519880.648445269
166,0.0716725413004557,0.15373019917806,0.532121012369792,492643.93953264
167,0.0721555760701497,0.153266001383464,0.53879502360026,492643.93953264
168,0.0721358083089193,0.154139801025391,0.551839029947917,460567.587093006
169,0.0716301727294922,0.155487233479818,0.5583603515625,460567.587093006
170,0.0739898401896159,0.135272079467773,0.305964345296224,1258901.61848396
171,0.0734794743855794,0.136946243286133,0.317968770345052,1187530.6001897
172,0.0739587427775065,0.136526295979818,0.325402669270833,1300498.22199811
173,0.073449343363444,0.138206100463867,0.337480539957682,478699.550587718
174,0.0739314422607422,0.137784261067708,0.344838216145833,459845.654355386
175,0.0734220403035482,0.139469731648763,0.356992380777995,467882.688806289
176,0.073903205871582,0.139046015421549,0.364273773193359,470059.353253995
177,0.0733909734090169,0.140737121582031,0.376500264485677,458287.796808126
178,0.0738730748494466,0.140311518351237,0.383703328450521,442297.370807399
179,0.0733617757161458,0.142010167439779,0.396005330403646,448063.380582073
180,0.073843874613444,0.141584564208984,0.403135335286458,452577.124602918
181,0.0733316396077474,0.143289800008138,0.415512003580729,394639.35649261
182,0.0738137385050456,0.142860438028971,0.422566345214844,434928.721278927
183,0.0733024724324544,0.14457133992513,0.43501601155599,413425.01085499
184,0.0737864735921224,0.144139139811198,0.441994008382161,440553.898440244
185,0.0732742411295573,0.145856602986654,0.454515329996745,469153.208637092
186,0.0737572758992513,0.145423467000326,0.461415323893229,517745.616289263
187,0.0732431437174479,0.147149398803711,0.474010986328125,527114.429993914
188,0.0737271092732747,0.146713434855143,0.480837656656901,545918.376297308
189,0.0732139409383138,0.148444071451823,0.493508656819661,541902.455534135
190,0.0736979395548503,0.148006240844727,0.500257995605469,541902.455534135
191,0.0731838404337565,0.149745371500651,0.513003326416016,518952.743564625
